order,schedule,seed,step,task,accuracy
antidevelopmental,staged,2,1750,ewok_fast,49.36
antidevelopmental,staged,2,1750,supplement_fast,49.2
antidevelopmental,staged,2,2000,blimp_fast,54.43
antidevelopmental,staged,2,2000,entity_tracking_fast,19.09
antidevelopmental,staged,2,2000,ewok_fast,50.09
antidevelopmental,staged,2,2000,supplement_fast,45.2
antidevelopmental,staged,2,2250,blimp_fast,54.31
antidevelopmental,staged,2,2250,entity_tracking_fast,28.85
antidevelopmental,staged,2,2250,ewok_fast,49.36
antidevelopmental,staged,2,2250,supplement_fast,43.6
antidevelopmental,staged,2,2500,blimp_fast,54.97
antidevelopmental,staged,2,2500,entity_tracking_fast,31.98
antidevelopmental,staged,2,2500,ewok_fast,52.27
antidevelopmental,staged,2,2500,supplement_fast,44.8
antidevelopmental,staged,2,2750,blimp_fast,52.19
antidevelopmental,staged,2,2750,entity_tracking_fast,17.15
antidevelopmental,staged,2,2750,ewok_fast,49.55
antidevelopmental,staged,2,2750,supplement_fast,50.8
antidevelopmental,staged,2,3000,blimp_fast,53.37
antidevelopmental,staged,2,3000,entity_tracking_fast,16.36
antidevelopmental,staged,2,3000,ewok_fast,49.82
antidevelopmental,staged,2,3000,supplement_fast,46.4
antidevelopmental,staged,2,3250,blimp_fast,54.27
antidevelopmental,staged,2,3250,entity_tracking_fast,14.46
antidevelopmental,staged,2,3250,ewok_fast,51.27
antidevelopmental,staged,2,3250,supplement_fast,50.4
antidevelopmental,staged,2,3500,blimp_fast,55.47
antidevelopmental,staged,2,3500,entity_tracking_fast,13.38
antidevelopmental,staged,2,3500,ewok_fast,46.45
antidevelopmental,staged,2,3500,supplement_fast,44.0
antidevelopmental,staged,2,3750,blimp_fast,50.01
antidevelopmental,staged,2,3750,entity_tracking_fast,26.19
antidevelopmental,staged,2,3750,ewok_fast,51.91
antidevelopmental,staged,2,3750,supplement_fast,42.4
antidevelopmental,staged,2,4000,blimp_fast,52.63
antidevelopmental,staged,2,4000,entity_tracking_fast,14.4
antidevelopmental,staged,2,4000,ewok_fast,51.91
antidevelopmental,staged,2,4000,supplement_fast,44.0
antidevelopmental,staged,2,4250,blimp_fast,51.69
antidevelopmental,staged,2,4250,entity_tracking_fast,20.58
antidevelopmental,staged,2,4250,ewok_fast,50.36
antidevelopmental,staged,2,4250,supplement_fast,50.8
antidevelopmental,staged,2,4500,blimp_fast,53.16
antidevelopmental,staged,2,4500,entity_tracking_fast,16.62
antidevelopmental,staged,2,4500,ewok_fast,48.91
antidevelopmental,staged,2,4500,supplement_fast,49.6
antidevelopmental,staged,2,4750,blimp_fast,52.52
antidevelopmental,staged,2,4750,entity_tracking_fast,14.82
antidevelopmental,staged,2,4750,ewok_fast,49.09
antidevelopmental,staged,2,4750,supplement_fast,44.4
antidevelopmental,staged,2,5000,blimp_fast,52.73
antidevelopmental,staged,2,5000,entity_tracking_fast,14.28
antidevelopmental,staged,2,5000,ewok_fast,51.73
antidevelopmental,staged,2,5000,supplement_fast,43.2
antidevelopmental,staged,2,5250,blimp_fast,52.71
antidevelopmental,staged,2,5250,entity_tracking_fast,18.73
antidevelopmental,staged,2,5250,ewok_fast,50.0
antidevelopmental,staged,2,5250,supplement_fast,47.6
developmental,competence,0,0,blimp_fast,49.91
developmental,competence,0,0,entity_tracking_fast,42.54
developmental,competence,0,0,ewok_fast,49.36
developmental,competence,0,0,supplement_fast,49.2
developmental,competence,0,250,blimp_fast,55.49
developmental,competence,0,250,entity_tracking_fast,42.68
developmental,competence,0,250,ewok_fast,48.09
developmental,competence,0,250,supplement_fast,41.2
developmental,competence,0,500,blimp_fast,54.08
developmental,competence,0,500,entity_tracking_fast,41.56
developmental,competence,0,500,ewok_fast,51.82
developmental,competence,0,500,supplement_fast,48.4
developmental,competence,0,750,blimp_fast,55.39
developmental,competence,0,750,entity_tracking_fast,43.01
developmental,competence,0,750,ewok_fast,49.64
developmental,competence,0,750,supplement_fast,49.6
developmental,competence,0,1000,blimp_fast,55.29
developmental,competence,0,1000,entity_tracking_fast,22.52
developmental,competence,0,1000,ewok_fast,49.91
developmental,competence,0,1000,supplement_fast,52.8
developmental,competence,0,1250,blimp_fast,54.19
developmental,competence,0,1250,entity_tracking_fast,40.18
developmental,competence,0,1250,ewok_fast,50.45
developmental,competence,0,1250,supplement_fast,51.6
developmental,competence,0,1500,blimp_fast,53.93
developmental,competence,0,1500,entity_tracking_fast,42.32
developmental,competence,0,1500,ewok_fast,51.73
developmental,competence,0,1500,supplement_fast,49.6
developmental,competence,0,1750,blimp_fast,53.06
developmental,competence,0,1750,entity_tracking_fast,42.41
developmental,competence,0,1750,ewok_fast,50.27
developmental,competence,0,1750,supplement_fast,49.6
developmental,competence,0,2000,blimp_fast,53.09
developmental,competence,0,2000,entity_tracking_fast,42.45
developmental,competence,0,2000,ewok_fast,46.64
developmental,competence,0,2000,supplement_fast,48.4
developmental,competence,0,2250,blimp_fast,51.61
developmental,competence,0,2250,entity_tracking_fast,42.52
developmental,competence,0,2250,ewok_fast,49.73
developmental,competence,0,2250,supplement_fast,48.8
developmental,competence,0,2500,blimp_fast,53.09
developmental,competence,0,2500,entity_tracking_fast,42.38
developmental,competence,0,2500,ewok_fast,52.0
developmental,competence,0,2500,supplement_fast,47.6
developmental,competence,0,2750,blimp_fast,53.09
developmental,competence,0,2750,entity_tracking_fast,41.05
developmental,competence,0,2750,ewok_fast,51.45
developmental,competence,0,2750,supplement_fast,47.6
developmental,competence,0,3000,blimp_fast,52.96
developmental,competence,0,3000,entity_tracking_fast,43.43
developmental,competence,0,3000,ewok_fast,52.45
developmental,competence,0,3000,supplement_fast,49.6
developmental,competence,0,3250,blimp_fast,53.11
developmental,competence,0,3250,entity_tracking_fast,40.02
developmental,competence,0,3250,ewok_fast,54.36
developmental,competence,0,3250,supplement_fast,47.6
developmental,competence,0,3500,blimp_fast,52.82
developmental,competence,0,3500,entity_tracking_fast,40.07
developmental,competence,0,3500,ewok_fast,53.09
developmental,competence,0,3500,supplement_fast,48.4
developmental,competence,0,3750,blimp_fast,52.87
developmental,competence,0,3750,entity_tracking_fast,37.75
developmental,competence,0,3750,ewok_fast,51.36
developmental,competence,0,3750,supplement_fast,48.8
developmental,competence,0,4000,blimp_fast,53.16
developmental,competence,0,4000,entity_tracking_fast,38.92
developmental,competence,0,4000,ewok_fast,52.82
developmental,competence,0,4000,supplement_fast,50.4
developmental,competence,0,4250,blimp_fast,53.29
developmental,competence,0,4250,entity_tracking_fast,35.02
developmental,competence,0,4250,ewok_fast,51.82
developmental,competence,0,4250,supplement_fast,52.4
developmental,competence,0,4500,blimp_fast,52.78
developmental,competence,0,4500,entity_tracking_fast,34.87
developmental,competence,0,4500,ewok_fast,52.27
developmental,competence,0,4500,supplement_fast,48.4
developmental,competence,0,4750,blimp_fast,53.0
developmental,competence,0,4750,entity_tracking_fast,33.76
developmental,competence,0,4750,ewok_fast,53.0
developmental,competence,0,4750,supplement_fast,49.6
developmental,competence,1,0,blimp_fast,50.01
developmental,competence,1,0,entity_tracking_fast,42.76
developmental,competence,1,0,ewok_fast,50.82
developmental,competence,1,0,supplement_fast,47.2
developmental,competence,1,250,blimp_fast,53.49
developmental,competence,1,250,entity_tracking_fast,43.42
developmental,competence,1,250,ewok_fast,49.18
developmental,competence,1,250,supplement_fast,48.4
developmental,competence,1,500,blimp_fast,54.74
developmental,competence,1,500,entity_tracking_fast,43.98
developmental,competence,1,500,ewok_fast,47.64
developmental,competence,1,500,supplement_fast,47.2
developmental,competence,1,750,blimp_fast,54.83
developmental,competence,1,750,entity_tracking_fast,43.17
developmental,competence,1,750,ewok_fast,49.45
developmental,competence,1,750,supplement_fast,49.2
developmental,competence,1,1000,blimp_fast,54.96
developmental,competence,1,1000,entity_tracking_fast,25.19
developmental,competence,1,1000,ewok_fast,50.91
developmental,competence,1,1000,supplement_fast,53.2
developmental,competence,1,1250,blimp_fast,51.96
developmental,competence,1,1250,entity_tracking_fast,39.21
developmental,competence,1,1250,ewok_fast,50.82
developmental,competence,1,1250,supplement_fast,48.4
developmental,competence,1,1500,blimp_fast,51.93
developmental,competence,1,1500,entity_tracking_fast,29.39
developmental,competence,1,1500,ewok_fast,50.09
developmental,competence,1,1500,supplement_fast,48.0
developmental,competence,1,1750,blimp_fast,53.4
developmental,competence,1,1750,entity_tracking_fast,15.47
developmental,competence,1,1750,ewok_fast,51.45
developmental,competence,1,1750,supplement_fast,47.6
developmental,competence,1,2000,blimp_fast,53.1
developmental,competence,1,2000,entity_tracking_fast,37.23
developmental,competence,1,2000,ewok_fast,48.91
developmental,competence,1,2000,supplement_fast,44.0
developmental,competence,1,2250,blimp_fast,53.28
developmental,competence,1,2250,entity_tracking_fast,41.77
developmental,competence,1,2250,ewok_fast,49.45
developmental,competence,1,2250,supplement_fast,49.2
developmental,competence,1,2500,blimp_fast,53.46
developmental,competence,1,2500,entity_tracking_fast,32.31
developmental,competence,1,2500,ewok_fast,50.82
developmental,competence,1,2500,supplement_fast,46.8
developmental,competence,1,2750,blimp_fast,52.91
developmental,competence,1,2750,entity_tracking_fast,16.06
developmental,competence,1,2750,ewok_fast,50.73
developmental,competence,1,2750,supplement_fast,46.0
developmental,competence,1,3000,blimp_fast,52.77
developmental,competence,1,3000,entity_tracking_fast,20.42
developmental,competence,1,3000,ewok_fast,51.64
developmental,competence,1,3000,supplement_fast,43.2
developmental,competence,1,3250,blimp_fast,51.31
developmental,competence,1,3250,entity_tracking_fast,19.87
developmental,competence,1,3250,ewok_fast,49.45
developmental,competence,1,3250,supplement_fast,48.0
developmental,competence,1,3500,blimp_fast,51.28
developmental,competence,1,3500,entity_tracking_fast,30.44
developmental,competence,1,3500,ewok_fast,49.55
developmental,competence,1,3500,supplement_fast,44.0
developmental,competence,1,3750,blimp_fast,51.13
developmental,competence,1,3750,entity_tracking_fast,18.18
developmental,competence,1,3750,ewok_fast,51.09
developmental,competence,1,3750,supplement_fast,44.8
developmental,competence,1,4000,blimp_fast,50.22
developmental,competence,1,4000,entity_tracking_fast,23.97
developmental,competence,1,4000,ewok_fast,52.82
developmental,competence,1,4000,supplement_fast,45.6
developmental,competence,1,4250,blimp_fast,50.96
developmental,competence,1,4250,entity_tracking_fast,22.56
developmental,competence,1,4250,ewok_fast,52.18
developmental,competence,1,4250,supplement_fast,46.0
developmental,competence,1,4500,blimp_fast,51.13
developmental,competence,1,4500,entity_tracking_fast,24.64
developmental,competence,1,4500,ewok_fast,52.73
developmental,competence,1,4500,supplement_fast,46.4
developmental,competence,1,4750,blimp_fast,50.95
developmental,competence,1,4750,entity_tracking_fast,30.35
developmental,competence,1,4750,ewok_fast,51.91
developmental,competence,1,4750,supplement_fast,45.6
developmental,competence,2,0,blimp_fast,50.72
developmental,competence,2,0,entity_tracking_fast,42.09
developmental,competence,2,0,ewok_fast,51.64
developmental,competence,2,0,supplement_fast,49.2
developmental,competence,2,250,blimp_fast,52.55
developmental,competence,2,250,entity_tracking_fast,41.93
developmental,competence,2,250,ewok_fast,50.45
developmental,competence,2,250,supplement_fast,48.0
developmental,competence,2,500,blimp_fast,56.44
developmental,competence,2,500,entity_tracking_fast,43.3
developmental,competence,2,500,ewok_fast,50.18
developmental,competence,2,500,supplement_fast,47.6
developmental,competence,2,750,blimp_fast,54.66
developmental,competence,2,750,entity_tracking_fast,40.39
developmental,competence,2,750,ewok_fast,52.0
developmental,competence,2,750,supplement_fast,48.8
developmental,competence,2,1000,blimp_fast,53.33
developmental,competence,2,1000,entity_tracking_fast,42.43
developmental,competence,2,1000,ewok_fast,51.18
developmental,competence,2,1000,supplement_fast,46.0
developmental,competence,2,1250,blimp_fast,54.13
developmental,competence,2,1250,entity_tracking_fast,36.56
developmental,competence,2,1250,ewok_fast,50.91
developmental,competence,2,1250,supplement_fast,46.0
developmental,competence,2,1500,blimp_fast,54.58
developmental,competence,2,1500,entity_tracking_fast,40.99
developmental,competence,2,1500,ewok_fast,51.73
developmental,competence,2,1500,supplement_fast,50.0
developmental,competence,2,1750,blimp_fast,52.83
developmental,competence,2,1750,entity_tracking_fast,39.91
developmental,competence,2,1750,ewok_fast,48.64
developmental,competence,2,1750,supplement_fast,46.8
developmental,competence,2,2000,blimp_fast,53.22
developmental,competence,2,2000,entity_tracking_fast,44.0
developmental,competence,2,2000,ewok_fast,49.82
developmental,competence,2,2000,supplement_fast,46.0
developmental,competence,2,2250,blimp_fast,52.22
developmental,competence,2,2250,entity_tracking_fast,43.57
developmental,competence,2,2250,ewok_fast,48.64
developmental,competence,2,2250,supplement_fast,41.2
developmental,competence,2,2500,blimp_fast,51.48
developmental,competence,2,2500,entity_tracking_fast,38.41
developmental,competence,2,2500,ewok_fast,52.91
developmental,competence,2,2500,supplement_fast,45.2
developmental,competence,2,2750,blimp_fast,52.4
developmental,competence,2,2750,entity_tracking_fast,38.23
developmental,competence,2,2750,ewok_fast,51.09
developmental,competence,2,2750,supplement_fast,40.0
developmental,competence,2,3000,blimp_fast,52.72
developmental,competence,2,3000,entity_tracking_fast,38.15
developmental,competence,2,3000,ewok_fast,51.91
developmental,competence,2,3000,supplement_fast,41.6
developmental,competence,2,3250,blimp_fast,51.4
developmental,competence,2,3250,entity_tracking_fast,40.65
developmental,competence,2,3250,ewok_fast,52.82
developmental,competence,2,3250,supplement_fast,43.6
developmental,competence,2,3500,blimp_fast,51.63
developmental,competence,2,3500,entity_tracking_fast,41.17
developmental,competence,2,3500,ewok_fast,51.18
developmental,competence,2,3500,supplement_fast,38.8
developmental,competence,2,3750,blimp_fast,52.57
developmental,competence,2,3750,entity_tracking_fast,42.02
developmental,competence,2,3750,ewok_fast,51.64
developmental,competence,2,3750,supplement_fast,42.8
developmental,competence,2,4000,blimp_fast,52.06
developmental,competence,2,4000,entity_tracking_fast,42.78
developmental,competence,2,4000,ewok_fast,50.0
developmental,competence,2,4000,supplement_fast,40.0
developmental,competence,2,4250,blimp_fast,51.99
developmental,competence,2,4250,entity_tracking_fast,41.14
developmental,competence,2,4250,ewok_fast,51.36
developmental,competence,2,4250,supplement_fast,44.4
developmental,competence,2,4500,blimp_fast,52.34
developmental,competence,2,4500,entity_tracking_fast,40.74
developmental,competence,2,4500,ewok_fast,48.82
developmental,competence,2,4500,supplement_fast,44.0
developmental,competence,2,4750,blimp_fast,52.01
developmental,competence,2,4750,entity_tracking_fast,41.38
developmental,competence,2,4750,ewok_fast,49.91
developmental,competence,2,4750,supplement_fast,45.6
developmental,staged,0,0,blimp_fast,49.9
developmental,staged,0,0,entity_tracking_fast,42.54
developmental,staged,0,0,ewok_fast,49.36
developmental,staged,0,0,supplement_fast,49.2
developmental,staged,0,250,blimp_fast,51.49
developmental,staged,0,250,entity_tracking_fast,42.28
developmental,staged,0,250,ewok_fast,53.09
developmental,staged,0,250,supplement_fast,46.4
developmental,staged,0,500,blimp_fast,53.87
developmental,staged,0,500,entity_tracking_fast,40.31
developmental,staged,0,500,ewok_fast,49.36
developmental,staged,0,500,supplement_fast,46.8
developmental,staged,0,750,blimp_fast,52.42
developmental,staged,0,750,entity_tracking_fast,43.51
developmental,staged,0,750,ewok_fast,50.82
developmental,staged,0,750,supplement_fast,45.2
developmental,staged,0,1000,blimp_fast,55.67
developmental,staged,0,1000,entity_tracking_fast,40.32
developmental,staged,0,1000,ewok_fast,51.36
developmental,staged,0,1000,supplement_fast,49.2
developmental,staged,0,1250,blimp_fast,53.88
developmental,staged,0,1250,entity_tracking_fast,19.82
developmental,staged,0,1250,ewok_fast,49.82
developmental,staged,0,1250,supplement_fast,48.0
developmental,staged,0,1500,blimp_fast,54.86
developmental,staged,0,1500,entity_tracking_fast,36.85
developmental,staged,0,1500,ewok_fast,52.82
developmental,staged,0,1500,supplement_fast,46.0
developmental,staged,0,1750,blimp_fast,55.1
developmental,staged,0,1750,entity_tracking_fast,15.09
developmental,staged,0,1750,ewok_fast,50.0
developmental,staged,0,1750,supplement_fast,55.6
developmental,staged,0,2000,blimp_fast,55.26
developmental,staged,0,2000,entity_tracking_fast,14.32
developmental,staged,0,2000,ewok_fast,50.91
developmental,staged,0,2000,supplement_fast,49.6
developmental,staged,0,2250,blimp_fast,53.12
developmental,staged,0,2250,entity_tracking_fast,40.84
developmental,staged,0,2250,ewok_fast,52.73
developmental,staged,0,2250,supplement_fast,50.0
developmental,staged,0,2500,blimp_fast,52.72
developmental,staged,0,2500,entity_tracking_fast,43.48
developmental,staged,0,2500,ewok_fast,49.0
developmental,staged,0,2500,supplement_fast,45.6
developmental,staged,0,2750,blimp_fast,51.21
developmental,staged,0,2750,entity_tracking_fast,43.25
developmental,staged,0,2750,ewok_fast,49.36
developmental,staged,0,2750,supplement_fast,52.4
developmental,staged,0,3000,blimp_fast,53.87
developmental,staged,0,3000,entity_tracking_fast,40.65
developmental,staged,0,3000,ewok_fast,50.64
developmental,staged,0,3000,supplement_fast,51.2
developmental,staged,0,3250,blimp_fast,52.72
developmental,staged,0,3250,entity_tracking_fast,43.77
developmental,staged,0,3250,ewok_fast,50.82
developmental,staged,0,3250,supplement_fast,46.4
developmental,staged,0,3500,blimp_fast,53.61
developmental,staged,0,3500,entity_tracking_fast,43.69
developmental,staged,0,3500,ewok_fast,50.91
developmental,staged,0,3500,supplement_fast,48.8
developmental,staged,0,3750,blimp_fast,50.75
developmental,staged,0,3750,entity_tracking_fast,41.02
developmental,staged,0,3750,ewok_fast,51.36
developmental,staged,0,3750,supplement_fast,43.2
developmental,staged,0,4000,blimp_fast,52.25
developmental,staged,0,4000,entity_tracking_fast,42.32
developmental,staged,0,4000,ewok_fast,49.82
developmental,staged,0,4000,supplement_fast,46.8
developmental,staged,0,4250,blimp_fast,52.46
developmental,staged,0,4250,entity_tracking_fast,42.25
developmental,staged,0,4250,ewok_fast,50.0
developmental,staged,0,4250,supplement_fast,52.4
developmental,staged,0,4500,blimp_fast,51.04
developmental,staged,0,4500,entity_tracking_fast,41.83
developmental,staged,0,4500,ewok_fast,47.36
developmental,staged,0,4500,supplement_fast,50.8
developmental,staged,0,4750,blimp_fast,51.81
developmental,staged,0,4750,entity_tracking_fast,42.04
developmental,staged,0,4750,ewok_fast,50.18
developmental,staged,0,4750,supplement_fast,52.4
developmental,staged,0,5000,blimp_fast,51.67
developmental,staged,0,5000,entity_tracking_fast,42.24
developmental,staged,0,5000,ewok_fast,51.0
developmental,staged,0,5000,supplement_fast,52.4
developmental,staged,0,5250,blimp_fast,50.95
developmental,staged,0,5250,entity_tracking_fast,42.47
developmental,staged,0,5250,ewok_fast,49.82
developmental,staged,0,5250,supplement_fast,49.6
developmental,staged,1,0,blimp_fast,50.01
developmental,staged,1,0,entity_tracking_fast,42.74
developmental,staged,1,0,ewok_fast,50.82
developmental,staged,1,0,supplement_fast,47.2
developmental,staged,1,250,blimp_fast,52.95
developmental,staged,1,250,entity_tracking_fast,43.09
developmental,staged,1,250,ewok_fast,48.55
developmental,staged,1,250,supplement_fast,45.6
developmental,staged,1,500,blimp_fast,53.08
developmental,staged,1,500,entity_tracking_fast,43.47
developmental,staged,1,500,ewok_fast,50.36
developmental,staged,1,500,supplement_fast,49.6
developmental,staged,1,750,blimp_fast,54.7
developmental,staged,1,750,entity_tracking_fast,41.31
developmental,staged,1,750,ewok_fast,50.64
developmental,staged,1,750,supplement_fast,50.0
developmental,staged,1,1000,blimp_fast,51.04
developmental,staged,1,1000,entity_tracking_fast,29.49
developmental,staged,1,1000,ewok_fast,50.36
developmental,staged,1,1000,supplement_fast,49.6
developmental,staged,1,1250,blimp_fast,51.8
developmental,staged,1,1250,entity_tracking_fast,34.45
developmental,staged,1,1250,ewok_fast,51.27
developmental,staged,1,1250,supplement_fast,49.2
developmental,staged,1,1500,blimp_fast,53.6
developmental,staged,1,1500,entity_tracking_fast,27.29
developmental,staged,1,1500,ewok_fast,48.45
developmental,staged,1,1500,supplement_fast,50.8
developmental,staged,1,1750,blimp_fast,54.18
developmental,staged,1,1750,entity_tracking_fast,16.0
developmental,staged,1,1750,ewok_fast,49.09
developmental,staged,1,1750,supplement_fast,47.2
developmental,staged,1,2000,blimp_fast,52.03
developmental,staged,1,2000,entity_tracking_fast,15.28
developmental,staged,1,2000,ewok_fast,51.55
developmental,staged,1,2000,supplement_fast,47.2
developmental,staged,1,2250,blimp_fast,53.07
developmental,staged,1,2250,entity_tracking_fast,13.62
developmental,staged,1,2250,ewok_fast,49.73
developmental,staged,1,2250,supplement_fast,47.2
developmental,staged,1,2500,blimp_fast,52.14
developmental,staged,1,2500,entity_tracking_fast,14.55
developmental,staged,1,2500,ewok_fast,50.45
developmental,staged,1,2500,supplement_fast,46.8
developmental,staged,1,2750,blimp_fast,52.35
developmental,staged,1,2750,entity_tracking_fast,13.45
developmental,staged,1,2750,ewok_fast,49.64
developmental,staged,1,2750,supplement_fast,49.2
developmental,staged,1,3000,blimp_fast,51.61
developmental,staged,1,3000,entity_tracking_fast,14.97
developmental,staged,1,3000,ewok_fast,51.18
developmental,staged,1,3000,supplement_fast,47.6
developmental,staged,1,3250,blimp_fast,52.07
developmental,staged,1,3250,entity_tracking_fast,27.84
developmental,staged,1,3250,ewok_fast,49.18
developmental,staged,1,3250,supplement_fast,48.0
developmental,staged,1,3500,blimp_fast,51.3
developmental,staged,1,3500,entity_tracking_fast,22.51
developmental,staged,1,3500,ewok_fast,51.36
developmental,staged,1,3500,supplement_fast,45.2
developmental,staged,1,3750,blimp_fast,51.41
developmental,staged,1,3750,entity_tracking_fast,26.36
developmental,staged,1,3750,ewok_fast,48.73
developmental,staged,1,3750,supplement_fast,44.4
developmental,staged,1,4000,blimp_fast,51.04
developmental,staged,1,4000,entity_tracking_fast,16.8
developmental,staged,1,4000,ewok_fast,49.36
developmental,staged,1,4000,supplement_fast,46.8
developmental,staged,1,4250,blimp_fast,52.27
developmental,staged,1,4250,entity_tracking_fast,13.86
developmental,staged,1,4250,ewok_fast,49.45
developmental,staged,1,4250,supplement_fast,48.0
developmental,staged,1,4500,blimp_fast,53.72
developmental,staged,1,4500,entity_tracking_fast,15.06
developmental,staged,1,4500,ewok_fast,49.27
developmental,staged,1,4500,supplement_fast,48.4
developmental,staged,1,4750,blimp_fast,52.34
developmental,staged,1,4750,entity_tracking_fast,18.5
developmental,staged,1,4750,ewok_fast,51.45
developmental,staged,1,4750,supplement_fast,46.0
developmental,staged,1,5000,blimp_fast,51.87
developmental,staged,1,5000,entity_tracking_fast,13.45
developmental,staged,1,5000,ewok_fast,52.36
developmental,staged,1,5000,supplement_fast,48.0
developmental,staged,1,5250,blimp_fast,51.87
developmental,staged,1,5250,entity_tracking_fast,16.63
developmental,staged,1,5250,ewok_fast,50.45
developmental,staged,1,5250,supplement_fast,46.0
developmental,staged,2,0,blimp_fast,50.71
developmental,staged,2,0,entity_tracking_fast,42.09
developmental,staged,2,0,ewok_fast,51.55
developmental,staged,2,0,supplement_fast,49.2
developmental,staged,2,250,blimp_fast,53.89
developmental,staged,2,250,entity_tracking_fast,41.66
developmental,staged,2,250,ewok_fast,50.91
developmental,staged,2,250,supplement_fast,50.0
developmental,staged,2,500,blimp_fast,52.35
developmental,staged,2,500,entity_tracking_fast,43.05
developmental,staged,2,500,ewok_fast,51.55
developmental,staged,2,500,supplement_fast,48.0
developmental,staged,2,750,blimp_fast,54.8
developmental,staged,2,750,entity_tracking_fast,36.35
developmental,staged,2,750,ewok_fast,48.18
developmental,staged,2,750,supplement_fast,46.4
developmental,staged,2,1000,blimp_fast,51.87
developmental,staged,2,1000,entity_tracking_fast,12.37
developmental,staged,2,1000,ewok_fast,50.55
developmental,staged,2,1000,supplement_fast,47.2
developmental,staged,2,1250,blimp_fast,54.18
developmental,staged,2,1250,entity_tracking_fast,35.71
developmental,staged,2,1250,ewok_fast,47.91
developmental,staged,2,1250,supplement_fast,47.2
developmental,staged,2,1500,blimp_fast,54.04
developmental,staged,2,1500,entity_tracking_fast,15.11
developmental,staged,2,1500,ewok_fast,52.18
developmental,staged,2,1500,supplement_fast,50.8
developmental,staged,2,1750,blimp_fast,51.43
developmental,staged,2,1750,entity_tracking_fast,14.0
developmental,staged,2,1750,ewok_fast,49.09
developmental,staged,2,1750,supplement_fast,43.2
developmental,staged,2,2000,blimp_fast,52.68
developmental,staged,2,2000,entity_tracking_fast,15.25
developmental,staged,2,2000,ewok_fast,49.09
developmental,staged,2,2000,supplement_fast,47.2
developmental,staged,2,2250,blimp_fast,52.53
developmental,staged,2,2250,entity_tracking_fast,15.05
developmental,staged,2,2250,ewok_fast,52.36
developmental,staged,2,2250,supplement_fast,50.4
developmental,staged,2,2500,blimp_fast,52.78
developmental,staged,2,2500,entity_tracking_fast,17.17
developmental,staged,2,2500,ewok_fast,46.91
developmental,staged,2,2500,supplement_fast,48.0
developmental,staged,2,2750,blimp_fast,52.32
developmental,staged,2,2750,entity_tracking_fast,15.73
developmental,staged,2,2750,ewok_fast,47.18
developmental,staged,2,2750,supplement_fast,48.8
developmental,staged,2,3000,blimp_fast,51.69
developmental,staged,2,3000,entity_tracking_fast,19.83
developmental,staged,2,3000,ewok_fast,48.55
developmental,staged,2,3000,supplement_fast,48.0
developmental,staged,2,3250,blimp_fast,54.86
developmental,staged,2,3250,entity_tracking_fast,15.26
developmental,staged,2,3250,ewok_fast,47.91
developmental,staged,2,3250,supplement_fast,50.0
developmental,staged,2,3500,blimp_fast,52.51
developmental,staged,2,3500,entity_tracking_fast,17.71
developmental,staged,2,3500,ewok_fast,49.55
developmental,staged,2,3500,supplement_fast,50.4
developmental,staged,2,3750,blimp_fast,52.37
developmental,staged,2,3750,entity_tracking_fast,13.99
developmental,staged,2,3750,ewok_fast,46.45
developmental,staged,2,3750,supplement_fast,49.2
developmental,staged,2,4000,blimp_fast,52.16
developmental,staged,2,4000,entity_tracking_fast,14.25
developmental,staged,2,4000,ewok_fast,47.36
developmental,staged,2,4000,supplement_fast,48.8
developmental,staged,2,4250,blimp_fast,53.73
developmental,staged,2,4250,entity_tracking_fast,14.27
developmental,staged,2,4250,ewok_fast,47.09
developmental,staged,2,4250,supplement_fast,46.4
developmental,staged,2,4500,blimp_fast,52.92
developmental,staged,2,4500,entity_tracking_fast,14.98
developmental,staged,2,4500,ewok_fast,49.45
developmental,staged,2,4500,supplement_fast,48.4
developmental,staged,2,4750,blimp_fast,52.21
developmental,staged,2,4750,entity_tracking_fast,14.56
developmental,staged,2,4750,ewok_fast,49.82
developmental,staged,2,4750,supplement_fast,48.4
developmental,staged,2,5000,blimp_fast,51.6
developmental,staged,2,5000,entity_tracking_fast,14.31
developmental,staged,2,5000,ewok_fast,47.82
developmental,staged,2,5000,supplement_fast,50.0
developmental,staged,2,5250,blimp_fast,52.12
developmental,staged,2,5250,entity_tracking_fast,13.72
developmental,staged,2,5250,ewok_fast,47.91
developmental,staged,2,5250,supplement_fast,49.2
perplexity,competence,0,0,blimp_fast,49.9
perplexity,competence,0,0,entity_tracking_fast,42.56
perplexity,competence,0,0,ewok_fast,49.36
perplexity,competence,0,0,supplement_fast,49.2
perplexity,competence,0,250,blimp_fast,54.21
perplexity,competence,0,250,entity_tracking_fast,42.53
perplexity,competence,0,250,ewok_fast,48.73
perplexity,competence,0,250,supplement_fast,43.2
perplexity,competence,0,500,blimp_fast,50.41
perplexity,competence,0,500,entity_tracking_fast,27.92
perplexity,competence,0,500,ewok_fast,49.45
perplexity,competence,0,500,supplement_fast,50.4
perplexity,competence,0,750,blimp_fast,54.93
perplexity,competence,0,750,entity_tracking_fast,36.88
perplexity,competence,0,750,ewok_fast,49.0
perplexity,competence,0,750,supplement_fast,46.8
perplexity,competence,0,1000,blimp_fast,54.16
perplexity,competence,0,1000,entity_tracking_fast,34.43
perplexity,competence,0,1000,ewok_fast,49.91
perplexity,competence,0,1000,supplement_fast,47.2
